location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,mandates_mean,mandates_upper,mandates_lower,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization,mask_use_mean,mobility_mean
536,3/11/2021,reference,Illinois,6075.28,7287.33,4995.36,29708.99,23993.17,35875.58,3544103.88,3389461.82,3720480.89,34.74,28.06,41.94,27.02,27.02,27.03,23111.71,23110.01,23113.82,1541.17,1541.17,1541.17,1.17,1.06,1.27,2198.797586,1998.320703,2403.686016,3541905.081,3387484.297,3718125.363,91.9131348,75.40904872,110.3457204,5983.370627,4919.947056,7176.980141,29723.63,70.7,1204409,84760.57,23123,55,1700,13042506.72,1.0509,0,0.7645,1,0.1389,0.1389,0.1389,2953470,1745577,1281741.371,1220.98,1288.4,1158.8,247.67,261.34,235.06,132.46,132.46,132.46,1.385106768,1.473084156,1.319201419,131.0734647,131.13937,130.9854873,36072,2910,0.0058,0.3022,0.026,0.7645,-20.919
536,3/12/2021,reference,Illinois,6272.73,7548.24,5128.81,29744.64,24021.97,35918.63,3550376.61,3394755.75,3727785,35.66,28.8,43.05,27.74,27.73,27.74,23139.45,23137.74,23141.56,1542.32,1542.32,1542.32,1.19,1.06,1.28,2295.740682,2079.754595,2518.440887,3548080.867,3392696.553,3725316.419,96.94309648,79.08779932,116.769441,6175.785724,5049.721175,7431.469321,29776.33,52.7,1206172,84898.57,23164,41,1763,13042506.72,1.0498,0,0.7638,1,0.1389,0.1389,0.1389,3011766,1784720,1309944.078,1217.98,1284.55,1155.96,247.96,261.51,235.33,132.74,132.74,132.74,1.42896732,1.536626096,1.349898701,131.3153184,131.394387,131.2076596,36072,2910,0.006,0.304,0.0262,0.7638,-20.7754
536,3/13/2021,reference,Illinois,6465.26,7724.79,5338.35,29780.67,24051.06,35962.13,3556841.87,3400558.84,3735304.22,36.02,29.1,43.5,28.02,28.02,28.03,23167.47,23165.76,23169.59,1548.53,1548.53,1548.53,1.21,1.08,1.3,2398.353029,2166.657762,2639.404965,3554443.512,3398300.462,3732716.104,102.6123464,84.53194953,122.7299025,6362.645556,5253.821197,7602.059744,29808.47,32.14,1207847,85023.57,23189,25,1675,13042506.72,1.0486,0,0.7635,1,0.1389,0.1389,0.1389,3091067,1828514,1344693.66,1212.09,1276.97,1150.78,248.28,261.57,235.72,133.74,133.74,133.74,1.487522945,1.608131345,1.392972696,132.2567628,132.351313,132.1361544,36072,2910,0.0062,0.306,0.0264,0.7635,-20.5292
536,3/14/2021,reference,Illinois,6647.56,7836.51,5549.15,29815.86,24079.49,36004.63,3563489.43,3407035.38,3742991.46,35.2,28.43,42.5,27.38,27.38,27.39,23194.85,23193.13,23196.98,1581.39,1581.39,1581.39,1.23,1.13,1.31,2507.202729,2259.768859,2766.651157,3560982.226,3404671.123,3740277.252,108.8497005,90.64571117,128.6475556,6538.714291,5458.5079,7707.809901,29831.6,23.14,1209331,85153.57,23207,18,1484,13042506.72,1.0461,0,0.7635,1,0.1389,0.1389,0.1389,3176417,1870582,1379456.291,1205.86,1268.81,1145.28,247.64,260.57,235.2,133.74,133.74,133.74,1.538117702,1.650730032,1.431836093,132.206168,132.3124496,132.0935557,36072,2910,0.0062,0.3123,0.0264,0.7635,-20.1804
536,3/15/2021,reference,Illinois,6816.4,7996.57,5744.76,29848.12,24105.55,36043.58,3570305.83,3413592.69,3750848.38,32.26,26.06,38.95,25.1,25.09,25.1,23219.94,23218.23,23222.08,1624.1,1624.1,1624.1,1.24,1.17,1.3,2623.889988,2360.078021,2903.333402,3567681.939,3411116.359,3747999.441,116.6872589,98.10239025,137.1707963,6699.712454,5646.659898,7859.498414,29844.46,12.85,1210113,85267.57,23217,10,782,13042506.72,1.0436,0,0.7635,1,0.1389,0.1389,0.1389,3269717,1916804,1425675.906,1204.81,1265.95,1144.33,247.4,259.96,234.98,133.82,133.82,133.82,1.588627959,1.6813158,1.481819747,132.2270863,132.3338945,132.1343985,36072,2910,0.0058,0.3198,0.0264,0.7635,-19.7299
536,3/16/2021,reference,Illinois,6996.34,8283.93,5917.67,29876.06,24128.12,36077.32,3577302.17,3420320.53,3758885.42,27.94,22.57,33.74,21.74,21.73,21.74,23241.68,23239.96,23243.82,1712.82,1712.82,1712.82,1.24,1.19,1.31,2751.143425,2468.957692,3053.843017,3574551.026,3417722.011,3755890.027,127.2534371,107.3628359,151.0732642,6869.087529,5810.309129,8132.861369,29868.88,24.42,1212110,85412.57,23236,19,1997,13042506.72,1.0411,0,0.7641,1,0.1389,0.1389,0.1389,3361575,1964047,1473397.208,1198.05,1256.94,1138.35,245.62,257.69,233.38,134.03,134.03,134.03,1.6382091,1.723071969,1.544809927,132.3917909,132.4851901,132.306928,36072,2910,0.0051,0.335,0.0262,0.7641,-19.1842
536,3/17/2021,reference,Illinois,7187.02,8559.51,6053.43,29901.8,24148.91,36108.39,3584489.19,3427280.84,3767136.2,25.74,20.79,31.08,20.02,20.02,20.03,23261.71,23259.98,23263.85,1777.39,1777.39,1777.39,1.24,1.19,1.32,2889.358144,2587.179437,3217.801443,3581599.832,3424548.674,3763981.831,138.2147188,116.1326081,164.8579163,7048.805668,5937.299097,8394.6477,29893.31,24.42,1213765,85548.57,23255,19,1655,13042506.72,1.0386,0,0.7642,1,0.1389,0.1389,0.1389,3417255,1988104,1503418.239,1195.38,1251.65,1136.96,239.97,251.27,228.24,136.1,136.1,136.1,1.708487361,1.80324225,1.629609059,134.3929412,134.4718195,134.2981863,36072,2910,0.0048,0.3442,0.0264,0.7642,-18.565
536,3/18/2021,reference,Illinois,7377.81,8769.55,6267.74,29928.46,24170.44,36140.58,3591867,3434430.7,3775652.79,26.66,21.53,32.19,20.74,20.73,20.74,23282.44,23280.71,23284.6,1794.1,1794.1,1794.1,1.24,1.19,1.3,3037.099377,2715.18606,3392.103506,3588829.904,3431555.584,3772327.531,147.7412327,125.1761025,176.1532696,7230.071627,6142.563395,8593.396443,29934.44,41.13,1216090,85701.57,23287,32,2325,13042506.72,1.0361,0,0.7644,1,0.1389,0.1389,0.1389,3447749,2003295,1523822.313,1194.5,1248.67,1137.01,235.31,245.98,223.99,138.39,138.39,138.39,1.782297058,1.898960196,1.70074804,136.6048458,136.6863948,136.4881827,36072,2910,0.0051,0.3435,0.0265,0.7644,-17.9087
536,3/19/2021,reference,Illinois,7580.36,8992.4,6443.36,29957.14,24193.6,36175.21,3599447.36,3441749.35,3784425.7,28.68,23.16,34.63,22.31,22.31,22.31,23304.75,23303.02,23306.91,1821.6,1821.6,1821.6,1.23,1.18,1.3,3194.379724,2851.996094,3579.060949,3596252.981,3438722.622,3780918.037,157.2803473,133.3155177,186.898539,7423.077284,6310.047872,8805.502864,29956.29,21.85,1218470,85833.57,23304,17,2380,13042506.72,1.0349,0,0.7641,1,0.1389,0.1389,0.1389,3514471,2028279,1560910.694,1203.26,1257.29,1145.87,233.9,244.4,222.74,140.17,140.17,140.17,1.858340255,2.000814846,1.753670778,138.3145169,138.4191864,138.1720423,36072,2910,0.0055,0.3447,0.0265,0.7641,-17.2609
536,3/20/2021,reference,Illinois,7789.48,9273.34,6596.4,29986.27,24217.14,36210.39,3607236.85,3449224.8,3793446.88,29.14,23.53,35.18,22.67,22.66,22.67,23327.42,23325.68,23329.58,1841.1,1841.1,1841.1,1.23,1.17,1.28,3363.530702,2997.736278,3786.830079,3603873.315,3446036.008,3789742.882,169.1509781,142.8327348,202.0235961,7620.333553,6453.569557,9071.588277,29988.43,32.14,1220432,85993.57,23329,25,1962,13042506.72,1.0335,0,0.7633,1,0.1389,0.1389,0.1389,3595657,2061295,1608253.4,1222.44,1277.03,1165.08,236.04,246.58,224.96,147.96,147.96,147.96,2.028858147,2.198196655,1.89430973,145.9297133,146.0642617,145.7603748,36072,2910,0.0057,0.3443,0.0277,0.7633,-16.6694
536,3/21/2021,reference,Illinois,8007.1,9610.46,6761.67,30014.58,24240.01,36244.57,3615243.95,3456885.62,3802756.61,28.31,22.87,34.18,22.02,22.02,22.03,23349.44,23347.7,23351.61,1910.6,1910.6,1910.6,1.23,1.17,1.27,3546.854436,3154.571491,4013.079263,3611697.094,3453521.716,3798838.974,183.323734,154.3661137,220.468635,7823.779395,6607.283802,9389.995237,30024.42,35.99,1221863,86120.57,23357,28,1431,13042506.72,1.0307,0,0.7622,1,0.1389,0.1389,0.1389,3697930.208,2101135,1661479.901,1246.92,1301.19,1190.42,239.85,250.29,228.99,156.74,156.74,156.74,2.226234615,2.399610522,2.067810809,154.5180511,154.6764749,154.3446752,36072,2910,0.0056,0.3513,0.0288,0.7622,-16.172
536,3/22/2021,reference,Illinois,8245.12,9941.68,6928.07,30042.89,24262.87,36278.75,3623489.07,3464801.31,3812373.32,28.31,22.87,34.18,22.02,22.02,22.03,23371.47,23369.72,23373.64,1982.24,1982.24,1982.24,1.23,1.19,1.27,3746.486329,3324.898765,4251.802477,3619742.581,3461246.058,3808222.289,199.6318927,167.2452844,241.2040769,8045.487326,6760.828144,9700.473442,30052.7,28.28,1223083,86262.57,23379,22,1220,13042506.72,1.028,0,0.7617,1,0.1389,0.1389,0.1389,3784419.208,2148450,1718467.261,1272.59,1325.95,1218.18,243.53,253.74,233.11,161.03,161.03,161.03,2.365549142,2.521328754,2.200340752,158.6644509,158.8296592,158.5086712,36072,2910,0.0056,0.3561,0.0289,0.7617,-15.7843
536,3/23/2021,reference,Illinois,8497.39,10260.43,7087.68,30072.58,24286.85,36314.6,3631986.46,3472994,3822319.52,29.69,23.98,35.85,23.1,23.09,23.1,23394.56,23392.81,23396.74,2017.03,2017.03,2017.03,1.23,1.18,1.28,3963.025661,3509.38448,4511.066747,3628023.434,3469230.311,3817914.398,216.5393324,180.07232,262.0374112,8280.853226,6907.609544,9998.392459,30068.13,15.43,1224915,86488.57,23391,12,1832,13042506.72,1.0252,0,0.7612,1,0.1389,0.1389,0.1389,3866969.208,2207132,1767328.424,1299.88,1352.77,1247.89,248.05,258.15,238.13,165.96,165.96,165.96,2.518766591,2.678539313,2.358963845,163.4398048,163.5996076,163.2800321,36072,2910,0.0059,0.3529,0.029,0.7612,-15.5009
536,3/24/2021,reference,Illinois,8761.2,10574.1,7264.87,30103.55,24311.87,36352,3640747.66,3481482.93,3832591.5,30.97,25.02,37.4,24.1,24.09,24.1,23418.66,23416.9,23420.84,2112.6,2112.6,2112.6,1.24,1.18,1.29,4195.648602,3707.251505,4790.051414,3636552.014,3477494.221,3827912.944,232.6229411,192.2895002,281.4093389,8528.579917,7072.576438,10292.68646,30089.98,21.85,1227708,86666.57,23408,17,2793,13042506.72,1.0224,0,0.7606,1,0.1389,0.1389,0.1389,3922029.208,2241305,1803930.474,1332.58,1385.63,1282.69,255.39,265.55,245.82,170.1,170.1,170.1,2.663900823,2.846656348,2.516058824,167.4375277,167.5853697,167.2547722,36072,2910,0.0061,0.3584,0.0289,0.7606,-15.3087
536,3/25/2021,reference,Illinois,9022.51,10851.17,7398.38,30134.16,24336.59,36388.95,3649770.18,3490234.23,3843146.91,30.61,24.72,36.95,23.81,23.81,23.81,23442.47,23440.7,23444.65,2222.24,2222.24,2222.24,1.24,1.19,1.29,4443.080191,3911.390802,5087.223647,3645327.097,3486005.934,3838178.108,247.4315892,202.2309443,298.725889,8775.082776,7196.149865,10552.44682,30133.69,43.71,1229898,86837.57,23442,34,2190,13042506.72,1.0196,0,0.7598,1,0.1389,0.1389,0.1389,3951782.208,2254098,1824455.543,1362.52,1415.31,1314.8,262.67,272.84,253.47,173.53,173.53,173.53,2.810944503,3.067430739,2.645527509,170.7190555,170.8844725,170.4625693,36072,2910,0.006,0.365,0.0285,0.7598,-15.1961
536,3/26/2021,reference,Illinois,9262.31,11150.64,7553.33,30162.84,24359.75,36423.58,3659032.49,3499177.44,3853971.2,28.68,23.16,34.63,22.31,22.31,22.31,23464.78,23463.01,23466.97,2319.39,2319.39,2319.39,1.24,1.19,1.29,4703.727827,4123.232492,5400.831055,3654328.761,3494697.908,3848696.938,260.6476355,211.8416906,315.0821283,9001.663873,7341.48767,10835.55564,30172.25,38.56,1232900,87020.57,23472,30,3002,13042506.72,1.0182,0,0.7588,1,0.1389,0.1389,0.1389,4027947.208,2291127,1866356.33,1386.82,1437.93,1340.94,268.06,277.94,259.2,177.89,177.89,177.89,3.010280051,3.393963191,2.773668177,174.8768628,175.1134747,174.4931797,36072,2910,0.0056,0.3693,0.0283,0.7588,-15.1573
536,3/27/2021,reference,Illinois,9499.99,11434.02,7788.51,30190.32,24381.95,36456.76,3668532.48,3508343.34,3865044.61,27.48,22.2,33.18,21.38,21.38,21.39,23486.16,23484.39,23488.36,2398.89,2398.89,2398.89,1.24,1.19,1.3,4980.333208,4349.219609,5734.047075,3663552.144,3503597.399,3859446.991,276.6053809,225.9871164,333.8358885,9223.382968,7562.518647,11100.18323,30205.67,33.42,1235578,87187.57,23498,26,2678,13042506.72,1.0167,0,0.7572,1,0.1389,0.1389,0.1389,4123064.208,2339783,1922409.477,1402.23,1452.05,1357.07,272.93,282.63,264.14,176.32,176.32,176.32,3.147646427,3.604617341,2.833168377,173.1680679,173.4825459,172.7110969,36072,2910,0.0054,0.3704,0.0272,0.7572,-15.1934
536,3/28/2021,reference,Illinois,9754.36,11700.16,8068.55,30219.92,24405.86,36492.5,3678286.84,3517767.78,3876365.13,29.6,23.91,35.73,23.02,23.02,23.03,23509.18,23507.41,23511.38,2425.39,2425.39,2425.39,1.23,1.18,1.29,5276.290868,4593.156302,6090.385583,3673010.549,3512736.396,3870422.996,295.9576607,243.9366937,356.3433647,9458.404677,7824.616927,11343.81725,30235.24,29.57,1237828,87355.57,23521,23,2250,13042506.72,1.0137,0,0.7557,1,0.1389,0.1389,0.1389,4217257.208,2393811,1979619.131,1417.2,1466.91,1371.6,281.96,291.85,272.89,175.6,175.6,175.6,3.322609959,3.769428814,2.926585962,172.2788186,172.6748426,171.8319998,36072,2910,0.0058,0.3643,0.0264,0.7557,-15.3064
536,3/29/2021,reference,Illinois,10008.04,11955.07,8333.03,30250.25,24430.36,36529.12,3688294.88,3527429.25,3887921.41,30.33,24.5,36.62,23.6,23.59,23.6,23532.77,23531,23534.98,2506.46,2506.46,2506.46,1.23,1.18,1.28,5593.050294,4855.931524,6470.285713,3682701.826,3522092.628,3881612.366,316.759426,262.7752213,379.9001298,9691.277038,8070.259307,11575.17269,30242.95,7.71,1239589,87517.57,23527,6,1761,13042506.72,1.0106,0,0.7539,1,0.1389,0.1389,0.1389,4321776.208,2459034,2041637.605,1434.76,1486.11,1387.28,292.77,303.25,283.08,179.89,179.89,179.89,3.611597491,4.030641079,3.166237954,176.2755454,176.7209049,175.8565018,36072,2910,0.006,0.3674,0.0264,0.7539,-15.4897
536,3/30/2021,reference,Illinois,10254.2,12188.54,8509.09,30279.02,24453.59,36563.85,3698549.08,3537283.24,3899698.24,28.77,23.24,34.74,22.38,22.38,22.39,23555.16,23553.37,23557.37,2618.53,2618.53,2618.53,1.23,1.16,1.29,5930.792581,5135.125727,6873.405841,3692618.287,3531636.292,3892976.241,337.7422868,279.1942037,403.120128,9916.460828,8229.900126,11785.41913,30262.23,19.28,1241993,87701.57,23542,15,2404,13042506.72,1.0076,0,0.7523,1,0.1389,0.1389,0.1389,4401848.208,2514021,2101761.415,1466.16,1520.84,1415.64,303.8,315.13,293.34,184.67,184.67,184.67,3.931355137,4.38324056,3.508978301,180.741502,181.1638788,180.2896166,36072,2910,0.0056,0.374,0.0264,0.7523,-15.7276
536,3/31/2021,reference,Illinois,10488.15,12446.1,8632.28,30305.77,24475.2,36596.15,3709037.23,3547348.03,3911702.36,26.75,21.61,32.3,20.81,20.81,20.81,23575.96,23574.18,23578.19,2646.67,2646.67,2646.67,1.22,1.15,1.28,6288.476114,5428.366129,7299.685277,3702748.753,3541358.493,3904558.641,357.6835333,293.2404017,426.2794363,10130.46679,8339.035663,12019.82493,30309.79,47.56,1244585,87911.57,23579,37,2592,13042506.72,1.0046,0,0.7511,1,0.1389,0.1389,0.1389,4454634.208,2550603,2136614.802,1500.36,1558.12,1447.26,315.16,327.3,304.01,191.03,191.03,191.03,4.300772919,4.844314864,3.89033169,186.7292271,187.1396683,186.1856851,36072,2910,0.0052,0.3682,0.0266,0.7511,-16.0032
536,4/1/2021,reference,Illinois,10701.56,12728.43,8767.84,30330.59,24495.25,36626.12,3719738.79,3557061,3923865.54,24.82,20.05,29.97,19.31,19.31,19.31,23595.27,23593.48,23597.5,2672.39,2672.39,2672.39,1.21,1.14,1.27,6662.95405,5733.940426,7745.864844,3713075.837,3551165.553,3916294.658,374.4779361,305.5742969,447.1361992,10327.08368,8462.266831,12281.29037,30338.07,28.28,1248111,88110.57,23601,22,3526,13042506.72,1.0015,0,0.7503,1,0.1389,0.1389,0.1389,4467223.208,2564611,2156361.598,1533.27,1593.22,1478.4,324.71,337.4,313.09,198.32,198.32,198.32,4.721413906,5.375506635,4.238927458,193.5943004,194.0767868,192.9402077,36072,2910,0.0048,0.3619,0.0269,0.7503,-16.0032
536,4/2/2021,reference,Illinois,10874.03,12876.26,8883.82,30355.5,24515.37,36656.2,3730612.82,3566413.46,3936123.41,24.91,20.12,30.08,19.38,19.38,19.39,23614.65,23612.86,23616.89,2710.96,2710.96,2710.96,1.19,1.12,1.25,7051.145926,6049.754833,8206.420328,3723561.671,3560213.138,3928113.304,388.1918759,315.814407,461.5212066,10485.83383,8568.009776,12414.74148,30370.21,32.14,1251346,88332.57,23626,25,3235,13042506.72,1,0,0.7487,1,0.1389,0.1389,0.1389,4540678.208,2616208,2212660.955,1570.09,1630.95,1514.35,334.82,347.8,322.93,205.24,205.24,205.24,5.185058037,5.908116012,4.579095055,200.0592277,200.6651907,199.3361697,36072,2910,0.0048,0.3571,0.027,0.7487,-16.0978
536,4/3/2021,reference,Illinois,10993.57,12897.16,9003.8,30380.23,24535.35,36686.06,3741606.39,3576185.71,3948387.69,24.73,19.98,29.86,19.24,19.23,19.24,23633.89,23632.09,23636.13,2772.96,2772.96,2772.96,1.17,1.09,1.24,7455.753641,6379.146174,8682.332715,3734150.632,3569239.757,3939924.495,404.6077148,329.9190311,476.6601309,10588.96096,8673.879273,12420.49512,30381.78,11.57,1254185,88549.57,23635,9,2839,13042506.72,0.9984,0,0.7466,1,0.1389,0.1389,0.1389,4640698.208,2685462,2286451.779,1615.08,1676.97,1558.12,344.2,357.39,332.06,212.96,212.96,212.96,5.713009744,6.425049082,5.032910935,207.2455617,207.9256605,206.5335223,36072,2910,0.0047,0.3557,0.0273,0.7466,-16.1564
536,4/4/2021,reference,Illinois,11078.33,12909.75,9159.23,30403.58,24554.21,36714.25,3752684.72,3586768,3960590.38,23.35,18.86,28.19,18.17,18.16,18.17,23652.06,23650.25,23654.3,2896.17,2896.17,2896.17,1.15,1.05,1.23,7879.739645,6725.916623,9177.692437,3744804.978,3579208.985,3951658.382,423.9860037,348.9510048,496.134351,10654.34601,8810.276804,12413.6132,30406.2,24.42,1256634,88769.57,23654,19,2449,13042506.72,0.9951,0,0.7444,1,0.1389,0.1389,0.1389,4732455.208,2762772,2369828.958,1671.63,1734.95,1613.22,351.57,364.89,339.28,218.39,218.39,218.39,6.190938905,6.829139065,5.512721297,212.196204,212.8744216,211.5580038,36072,2910,0.0044,0.3616,0.0273,0.7444,-16.1861
536,4/5/2021,reference,Illinois,11099.66,13045.63,9285.19,30427.67,24573.67,36743.33,3763784.37,3597235.35,3972687.15,24.09,19.46,29.08,18.74,18.73,18.74,23670.8,23668.99,23673.04,2996.96,2996.96,2996.96,1.13,1.02,1.21,8322.858454,7090.995822,9695.839705,3755461.516,3589274.664,3963270.365,443.1188088,368.9731001,522.5052205,10656.53799,8916.21555,12523.12221,30420.34,14.14,1258736,88976.57,23665,11,2102,13042506.72,0.9918,0,0.7423,1,0.1389,0.1389,0.1389,4826514.208,2848321,2446481.318,1721.97,1785.52,1663.08,358.88,372.12,346.61,222.6,222.6,222.6,6.619106195,7.162013215,6.006804091,215.9823224,216.5946245,215.4394154,36072,2910,0.0044,0.3633,0.027,0.7423,-16.1768
536,4/6/2021,reference,Illinois,11037.91,13100.55,9395.54,30452.95,24594.09,36773.86,3774822.29,3607566.82,3984623.16,25.28,20.42,30.52,19.67,19.66,19.67,23690.46,23688.65,23692.72,3067.1,3067.1,3067.1,1.09,1,1.18,8781.610355,7473.316558,10234.09021,3766040.676,3599186.991,3974708.368,458.7519017,388.6633091,546.3097375,10579.15976,9006.880228,12554.23574,30430.63,10.28,1261667,89223.57,23673,8,2931,13042506.72,0.9886,0,0.7404,1,0.1389,0.1389,0.1389,4920596.208,2922014,2520929.868,1772.15,1834.62,1713.52,367.57,380.53,355.41,229.67,229.67,229.67,7.119282523,7.689467056,6.581891997,222.5535746,223.0909651,221.9833901,36072,2910,0.0046,0.3609,0.027,0.7404,-16.1151
536,4/7/2021,reference,Illinois,10911.48,12993.15,9382.45,30478.5,24614.73,36804.71,3785733.76,3617716.81,3996344.52,25.56,20.64,30.86,19.88,19.88,19.89,23710.34,23708.53,23712.6,3178.53,3178.53,3178.53,1.05,0.96,1.14,9252.419982,7868.820446,10765.46218,3776481.341,3608899.698,3985921.995,470.8096267,403.1013852,562.6544665,10440.66593,8979.347438,12430.54741,30467.9,37.28,1265457,89446.57,23702,29,3790,13042506.72,0.9853,0,0.7389,1,0.1389,0.1389,0.1389,4987549.208,2961673,2569576.371,1815.35,1875.75,1757.58,375.63,388.12,363.67,232.6,232.6,232.6,7.499753729,8.180788791,6.984657576,225.1016748,225.616771,224.4206398,36072,2910,0.0045,0.3627,0.0265,0.7389,-15.9987
536,4/8/2021,reference,Illinois,10742.61,12789.66,9239.46,30504.33,24635.6,36835.9,3796476.37,3627171.64,4007830.74,25.83,20.87,31.19,20.1,20.09,20.1,23730.44,23728.62,23732.7,3270.24,3270.24,3270.24,1.02,0.92,1.1,9729.495531,8269.966707,11313.03712,3786746.874,3618351.784,3996896.094,477.0755488,408.5101532,570.3062138,10265.53273,8830.94748,12219.59286,30516.75,48.85,1269196,89691.57,23740,38,3739,13042506.72,0.982,0,0.7375,1,0.1389,0.1389,0.1389,5021607.208,2990147,2594336.594,1853.53,1914.65,1796.87,382.76,395.38,371.06,234.39,234.39,234.39,7.868898359,8.680797689,7.295917793,226.5182445,227.0912251,225.7063452,36072,2910,0.0044,0.3626,0.026,0.7375,-15.8368
536,4/9/2021,reference,Illinois,10539.5,12639.01,9037.5,30530.35,24656.61,36867.31,3807015.87,3636254.59,4019070.18,26.01,21.01,31.41,20.24,20.23,20.24,23750.68,23748.85,23752.95,3329.1,3329.1,3329.1,0.98,0.9,1.07,10207.34964,8673.132212,11870.30574,3796808.523,3627423.743,4007623.899,477.8541062,407.8974511,575.4988107,10061.64926,8629.59945,12063.51408,30545.03,28.28,1273200,89966.57,23762,22,4004,13042506.72,0.9804,0,0.7366,1,0.1389,0.1389,0.1389,5084378.208,3049214,2655514.113,1897.71,1960.78,1842.81,393.38,406.46,382,240.03,240.03,240.03,8.421199334,9.344385316,7.686221637,231.6088007,232.3437784,230.6856147,36072,2910,0.0043,0.3597,0.0259,0.7366,-15.6513
536,4/10/2021,reference,Illinois,10322.4,12494.81,8898.14,30557.65,24678.66,36900.28,3817338.27,3645165.39,4030107.56,27.3,22.05,32.96,21.24,21.23,21.24,23771.91,23770.08,23774.19,3371.46,3371.46,3371.46,0.95,0.89,1.03,10688.63126,9080.659501,12437.68706,3806649.643,3635920.964,4018144.572,481.2816199,412.9335433,585.1473316,9841.119409,8485.20829,11909.66594,30564.31,19.28,1276830,90171.57,23777,15,3630,13042506.72,0.9786,0,0.7356,1,0.1389,0.1389,0.1389,5158807.208,3123434,2732197.241,1934.37,1997.64,1884.44,401.92,415.07,391.55,245.53,245.53,245.53,9.031360277,9.986399298,8.180023516,236.4986397,237.3499765,235.5436007,36072,2910,0.0044,0.3551,0.0259,0.7356,-15.4753
536,4/11/2021,reference,Illinois,10133.84,12228.93,8761.02,30586.69,24702.12,36935.34,3827472.11,3653940.77,4041010.96,29.04,23.46,35.07,22.6,22.59,22.6,23794.51,23792.68,23796.79,3372.03,3372.03,3372.03,0.92,0.88,1,11177.5448,9493.052329,13017.63119,3816294.568,3644274.926,4028519.78,488.9135443,420.661088,592.6599983,9644.924948,8340.361725,11636.26849,30584.88,20.57,1279772,90428.57,23793,16,2942,13042506.72,0.9752,0,0.734,1,0.1389,0.1389,0.1389,5232383.208,3202478,2810673.691,1969.73,2032.17,1925.16,411.51,424.55,402.2,252.24,252.24,252.24,9.708821968,10.57377804,8.829794067,242.5354637,243.4144916,241.6705077,36072,2910,0.0045,0.3459,0.0259,0.734,-15.338
536,4/12/2021,reference,Illinois,9982.1,11903.7,8550.54,30616.01,24725.8,36970.75,3837454.21,3662582.43,4051807.33,29.32,23.68,35.4,22.81,22.81,22.81,23817.32,23815.48,23819.6,3342.6,3342.6,3342.6,0.9,0.87,0.96,11676.53087,9911.675348,13607.36568,3825777.684,3652486.629,4038774.267,498.9860641,425.1552172,597.8232481,9483.116142,8125.388078,11305.8777,30605.45,20.57,1282205,90677.57,23809,16,2433,13042506.72,0.9717,0,0.7326,1,0.1389,0.1389,0.1389,5305839.208,3288234,2897470.029,2009.04,2071.41,1968.84,422.91,436.04,414.45,257.1,257.1,257.1,10.29574156,11.02138257,9.47405366,246.805687,247.6273749,246.080046,36072,2910,0.0044,0.3342,0.0257,0.7326,-15.2422
536,4/13/2021,reference,Illinois,9876.16,11664.49,8377.05,30644.87,24749.12,37005.59,3847330.37,3671147.16,4062516.45,28.86,23.31,34.85,22.45,22.45,22.46,23839.77,23837.93,23842.06,3321.46,3321.46,3321.46,0.89,0.87,0.93,12188.42244,10339.3928,14209.06302,3835141.948,3660609.537,4048926.087,511.8915738,431.8650394,607.4884723,9364.264527,7945.187493,11057.00333,30627.3,21.85,1285398,90959.57,23826,17,3193,13042506.72,0.9682,0,0.7316,1,0.1389,0.1389,0.1389,5372602.208,3373061,2955042.496,2040.84,2103.64,2004.85,435.8,449.21,428.12,260.32,260.32,260.32,10.80443267,11.54445821,10.08245599,249.5112816,250.2332583,248.7712561,36072,2910,0.0043,0.3243,0.0254,0.7316,-15.1662
